curve_id;x;y
18;53.69014333;50.94735760
18;54.69174444;51.60826243
18;55.66685078;52.30766763
18;56.60835687;53.05168798
18;57.50844464;53.84531385
18;58.38284910;54.66715133
18;59.20336528;55.54279577
18;59.96060860;56.47369993
18;60.68279238;57.43205820
18;61.32607538;58.44506708
18;61.88026425;59.50943295
18;62.38196422;60.59952338
18;62.77871544;61.73203760
18;63.11148940;62.88497363
18;63.32497318;64.06583123
18;63.38516908;65.26432047
18;63.36204126;66.46409758
18;63.25190267;67.65903251
19;29.59890426;72.68639423
19;28.65948162;73.43304348
19;27.61789904;74.02895096
19;26.49721888;74.45799171
19;25.36016514;74.84153936
19;24.20862077;75.17909761
19;23.01868728;75.33420494
19;21.82354631;75.44208475
19;20.62364228;75.45726131
19;19.42401336;75.42742075
19;18.22627801;75.35373202
19;17.03191565;75.23754876
19;15.84225160;75.08038816
19;14.66529349;74.84635912
19;13.47274195;74.71286442
19;12.28458332;74.54470059
19;11.10152984;74.34374173
19;9.92414051;74.11189185
19;8.75919858;73.82395040
19;7.57294511;73.64283519
19;6.39067454;73.43732050
19;5.21259004;73.20902918
19;4.03882993;72.95945516
19;2.84701861;72.81950591
19;1.66029596;72.64149091
19;0.47639959;72.44555884
19;0.00000000;0.00000000
19;0.00000000;0.00000000
19;0.00000000;0.00000000
19;0.00000000;0.00000000
20;55.77304617;31.95047492
20;56.20746003;33.06908325
20;56.74506673;34.14192017
20;57.34324033;35.18220298
20;57.96204523;36.21034718
20;58.63217672;37.20579873
20;59.31102006;38.19532979
20;59.99111321;39.18400229
20;60.70996409;40.14486305
20;61.41923612;41.11281615
20;62.11180481;42.09278992
20;62.78049211;43.08921217
20;63.47297823;44.06924430
20;64.13085256;45.07283852
20;64.74659128;46.10282194
20;65.37453867;47.12540791
20;65.94887238;48.17904010
20;66.52694202;49.23062723
20;67.03930885;50.31574484
20;67.47775581;51.43277853
20;67.90659174;52.55353709
20;68.32076305;53.67979733
20;68.64379636;54.83550035
20;68.94234278;55.99776970
20;69.21116165;57.16727234
20;69.33226217;58.36114614
20;69.40870956;59.55870858
20;69.43550556;60.75840937
20;69.40782805;61.95809014
20;69.32110318;63.15495220
21;79.75941861;60.54868671
21;78.99991421;61.47774703
21;78.26862657;62.42917669
21;77.49586711;63.34724140
21;76.74107693;64.28013570
21;75.99878981;65.22300888
21;75.26330691;66.17119922
21;74.47173362;67.07309262
21;73.67753385;67.97267404
21;72.93815531;68.91782978
21;72.18813306;69.85456167
21;71.37271961;70.73495981
21;70.53913009;71.59816808
21;69.68277630;72.43879772
21;68.79955869;73.25115642
21;67.88598207;74.02921667
21;66.93927554;74.76660854
21;66.02277491;75.54122236
21;65.04101500;76.23125677
21;64.02323464;76.86696357
21;63.02728695;77.53635747
21;61.99134896;78.14202445
21;60.93009211;78.70214398
21;59.88114884;79.28499733
21;58.78936259;79.78299612
21;57.70534467;80.29768548
21;56.58061961;80.71600778
21;55.45973792;81.14452175
21;54.30330786;81.46494260
21;53.14779036;81.78863894
22;71.10031921;55.08306162
22;71.13887317;56.28244213
22;71.14483949;57.48242729
22;71.11318324;58.68200967
22;71.03899549;59.87971422
22;70.91754265;61.07355223
22;70.76035354;62.26321251
22;70.54151337;63.44308919
22;70.25741207;64.60897360
22;69.90495705;65.75604616
22;69.54406514;66.90049233
22;69.10786260;68.01840438
22;68.51800315;69.06342391
22;67.90133737;70.09285255
22;67.25175366;71.10183273
22;66.52216860;72.05456860
22;65.75359111;72.97613718
22;65.02213459;73.92743700
22;64.21060217;74.81141389
22;63.35306236;75.65083361
22;62.44752070;76.43823078
22;61.49317698;77.16571141
22;60.49055409;77.82506513
22;59.50297732;78.50674843
22;58.46523208;79.10931363
22;57.38121415;79.62400299
22;56.30378416;80.15234437
22;55.18290246;80.58085834
22;54.06476431;81.01648097
22;52.90924681;81.34017730
23;25.15561434;82.22824273
23;24.20054502;81.50171496
23;23.19341622;80.84926452
23;22.13903361;80.27630961
23;21.10806928;79.66221472
23;20.03166140;79.13179406
23;18.97597317;78.56124838
23;17.89508180;78.04002498
23;16.83267034;77.48209856
23;15.72671531;77.01641252
23;14.63604148;76.51598213
23;13.50598465;76.11228475
23;12.38804239;75.67615967
23;11.23583561;75.34086942
23;10.09273433;74.97574003
23;8.92142533;74.71490441
23;7.76302429;74.40168401
23;6.61124412;74.06493121
23;5.46609200;73.70628566
23;4.29233189;73.45671164
23;3.12299049;73.18719226
23;1.95814103;72.89887693
23;0.77424466;72.70294485
23;0.00000000;0.00000000
23;0.00000000;0.00000000
23;0.00000000;0.00000000
23;0.00000000;0.00000000
23;0.00000000;0.00000000
23;0.00000000;0.00000000
23;0.00000000;0.00000000
24;84.68424971;75.85986283
24;83.54993844;75.46827891
24;82.39398667;75.14613688
24;81.22072080;74.89424961
24;80.02411728;74.80402755
24;78.82425624;74.78576565
24;77.63059191;74.90891377
24;76.44602307;75.10073833
24;75.25728958;75.26478916
24;74.07931594;75.49365181
24;72.91525682;75.78514170
24;71.78716794;76.19430607
24;70.64481491;76.56176976
24;69.52066509;76.98163543
24;68.41623394;77.45092408
24;67.29103788;77.86797783
24;66.18313048;78.32899972
24;65.05177136;78.72903292
24;63.93467299;79.16731505
24;62.80340979;79.56761940
24;61.68287012;79.99702695
24;60.57263273;80.45240913
24;59.43078667;80.82144513
24;58.29545005;81.21004619
24;57.13142697;81.50167994
24;55.97067845;81.80608573
24;54.81424839;82.12650659
24;53.63188289;82.33147444
24;52.44938805;82.53569479
24;51.26622382;82.73600055
25;74.99322983;36.04998857
25;74.43623586;37.11288919
25;73.93128807;38.20147898
25;73.56857976;39.34535077
25;73.25438574;40.50348812
25;72.98549460;41.67297414
25;72.85213858;42.86554119
25;72.75648785;44.06172301
25;72.72307595;45.26125777
25;72.71384340;46.46122226
25;72.72398014;47.66117944
25;72.74857409;48.86092739
25;72.78262973;50.06044405
25;72.82037606;51.25985024
25;72.85226952;52.45942633
25;72.87314663;53.65924471
25;72.87783979;54.85923554
25;72.86119918;56.05912015
25;72.78663017;57.25680102
25;72.67564133;58.45165728
25;72.52344805;59.64196699
25;72.32546410;60.82552195
25;72.07736222;61.99959412
25;71.77514007;63.16091310
25;71.42299652;64.30808132
25;71.00484819;65.43287107
25;70.51847809;66.52988707
25;70.02255036;67.62261563
25;69.45297574;68.67882808
25;68.86311629;69.72384762
26;65.85940212;30.63178742
26;65.68055652;31.81838519
26;65.57554427;33.01378153
26;65.61161375;34.21323932
26;65.71389933;35.40887207
26;65.87893264;36.59746957
26;66.10289115;37.77638542
26;66.30533145;38.95918630
26;66.55914249;40.13203750
26;66.90239701;41.28189677
26;67.28346752;42.41978309
26;67.62190933;43.57106808
26;67.98979354;44.71328575
26;68.38232825;45.84726834
26;68.71763338;46.99947078
26;69.06887204;48.14691638
26;69.35866971;49.31139794
26;69.65033486;50.47541317
26;69.93879045;51.64022791
26;70.21891894;52.80707324
26;70.40646079;53.99232766
26;70.57605776;55.18028257
26;70.69413406;56.37445927
26;70.77866693;57.57147815
26;70.82453900;58.77060106
26;70.82672942;59.97059906
26;70.78036740;61.16970313
26;70.62317829;62.35936341
26;70.40433812;63.53924009
26;70.12023682;64.70512450
27;55.93176957;24.31549941
27;55.78024944;25.50589499
27;55.71848084;26.70430421
27;55.74566683;27.90399622
27;55.86022070;29.09851596
27;56.14185527;30.26499869
27;56.46940084;31.41943098
27;56.87141296;32.55008842
27;57.34355523;33.65330267
27;57.84478282;34.74361038
27;58.40725903;35.80362005
27;0.00000000;0.00000000
27;0.00000000;0.00000000
27;0.00000000;0.00000000
27;0.00000000;0.00000000
27;0.00000000;0.00000000
27;0.00000000;0.00000000
27;0.00000000;0.00000000
27;0.00000000;0.00000000
27;0.00000000;0.00000000
27;0.00000000;0.00000000
27;0.00000000;0.00000000
27;0.00000000;0.00000000
27;0.00000000;0.00000000
27;0.00000000;0.00000000
27;0.00000000;0.00000000
27;0.00000000;0.00000000
27;0.00000000;0.00000000
27;0.00000000;0.00000000
27;0.00000000;0.00000000
28;80.57866589;53.27862746
28;79.90711172;54.27311979
28;79.30181296;55.30927297
28;78.68000965;56.33560656
28;78.11461617;57.39406309
28;77.52289514;58.43802967
28;76.97641591;59.50637439
28;76.46911411;60.59386917
28;75.92009097;61.66090881
28;75.39789909;62.74133263
28;74.82536160;63.79594195
28;74.26744195;64.85835697
28;73.65182745;65.88841463
28;73.03923650;66.92027330
28;72.36334010;67.91181960
28;71.68000229;68.89825228
28;70.98307785;69.87513320
28;70.26664743;70.83780005
28;69.47889321;71.74303112
28;68.66476288;72.62461594
28;67.81992324;73.47681661
28;66.94069866;74.29349533
28;66.02419802;75.06810916
28;65.04243811;75.75814357
28;64.08668546;76.48377216
28;63.09073777;77.15316607
28;62.05479978;77.75883304
28;61.03597658;78.39286719
28;59.97471973;78.95298672
28;58.93697449;79.55555192
29;34.89808405;80.91365288
29;33.69957185;80.85391592
29;32.50430921;80.74739260
29;31.31424111;80.59332144
29;30.13138485;80.39120496
29;28.95779891;80.14081316
29;27.80892927;79.79426079
29;26.63715613;79.53551823
29;25.47702405;79.22877151
29;24.33041208;78.87482097
29;23.15988481;78.61049936
29;22.00082808;78.29971408
29;20.85485803;77.94369069
29;19.69495764;77.63606902
29;18.54707713;77.28625432
29;17.41232276;76.89595634
29;16.24904723;76.60135481
29;15.09614268;76.26847182
29;13.95437245;75.89920127
29;12.79338233;75.59571825
29;11.64117556;75.26042800
29;10.49807428;74.89529861
29;9.32676527;74.63446299
29;8.16182334;74.34652154
29;7.00342229;74.03330113
29;5.85164213;73.69654834
29;4.67788201;73.44697432
29;3.50854061;73.17745494
29;2.34369115;72.88913961
29;1.15696849;72.71112461
30;60.58858213;75.93533648
30;59.74941391;76.79312241
30;58.84829526;77.58557757
30;57.88651806;78.30320186
30;56.86712066;78.93631238
30;55.85459196;79.58035092
30;54.78634140;80.12701419
30;53.66978916;80.56668578
30;52.55363652;81.00737080
30;51.39733436;81.32825287
30;50.23937311;81.64309527
30;49.07897855;81.94884758
30;47.91546136;82.24249318
30;46.72302210;82.37698714
30;45.52830249;82.48943737
30;44.33150536;82.57705375
30;43.13301088;82.63714508
30;41.93338570;82.66713547
30;40.73396857;82.62973816
30;39.53627515;82.55537100
30;38.34163380;82.44209238
30;37.15154705;82.28816540
30;35.96767706;82.09207394
30;34.80176925;81.80806870
30;33.61791965;81.61185420
30;32.44273626;81.36907035
30;31.27826767;81.07922056
30;30.12660088;80.74208022
30;28.95301495;80.49168842
30;27.80414531;80.14513605
31;51.48746877;70.13251390
31;51.27455021;71.31347355
31;50.94850126;72.46832942
31;50.50950842;73.58514869
31;49.95996665;74.65192132
31;49.29907157;75.65352888
31;48.53732518;76.58075185
31;47.67458720;77.41482809
31;46.71877177;78.14037400
31;45.68087672;78.74268112
31;44.63225908;79.32612010
31;43.51674002;79.76840646
31;42.39124983;80.18466578
31;41.21965599;80.44421903
31;40.04128151;80.67100875
31;38.85668646;80.86267139
31;37.66219860;80.97755720
31;36.46445568;81.05112280
31;35.26911323;80.94549880
31;34.06919450;80.93153263
31;32.87068230;80.87179567
31;31.68061421;80.71772451
31;30.49775795;80.51560803
31;29.32417201;80.26521623
31;28.16192296;79.96659081
31;26.98047369;79.75640608
31;25.82034161;79.44965936
31;24.67372963;79.09570882
31;23.54240274;78.69558453
31;22.38334600;78.38479925
32;42.06633156;63.97511099
32;42.51041627;65.08991536
32;42.76219501;66.26320453
32;42.90835095;67.45427062
32;42.94375695;68.65374818
32;42.86445420;69.85112493
32;42.66786440;71.03491226
32;42.23534094;72.15425290
32;41.68768974;73.22199732
32;41.00567656;74.20934631
32;40.22040995;75.11673617
32;39.31867339;75.90848813
32;38.39456882;76.67401458
32;37.37082215;77.30006789
32;36.26682505;77.77037674
32;35.14726960;78.20234386
32;33.97559272;78.46152195
32;32.78768047;78.63141744
32;31.59403025;78.75470236
32;30.39641837;78.83037115
32;29.19672883;78.85766631
32;27.99692287;78.83608756
32;26.80291586;78.71630744
32;25.61481657;78.54772490
32;24.43457138;78.33088097
32;23.26404411;78.06655936
32;22.10498738;77.75577408
32;20.92508584;77.53706801
32;19.76518545;77.22944633
32;18.61730494;76.87963163
33;30.89410473;22.75480423
33;29.91624419;23.45035348
33;28.96569956;24.18279114
33;28.04389932;24.95109076
33;27.12209908;25.71939039
33;26.23034337;26.52236720
33;25.36977895;27.35868584
33;24.54137323;28.22687013
